Date Time,Traffic Total (Speed),Traffic Total (Speed)(RAW)
09-02-2024 13:40:45 - 13:40:50,54 Mbit/s,6749021.2368
09-02-2024 13:40:50 - 13:40:55,54 Mbit/s,6749039.7132
09-02-2024 13:40:55 - 13:41:00,54 Mbit/s,6749039.7132
09-02-2024 13:41:00 - 13:41:05,54 Mbit/s,6749039.7132
09-02-2024 13:41:05 - 13:41:10,54 Mbit/s,6749039.7132
09-02-2024 13:41:10 - 13:41:15,54 Mbit/s,6749039.7132
09-02-2024 13:41:15 - 13:41:20,54 Mbit/s,6749039.7132
09-02-2024 13:41:20 - 13:41:25,54 Mbit/s,6749039.7132
09-02-2024 13:41:25 - 13:41:30,54 Mbit/s,6749039.7132
09-02-2024 13:41:30 - 13:41:35,54 Mbit/s,6749039.7132
09-02-2024 13:41:35 - 13:41:40,54 Mbit/s,6749039.7132
09-02-2024 13:41:40 - 13:41:45,54 Mbit/s,6749039.7132
09-02-2024 13:41:45 - 13:41:50,55 Mbit/s,6925749.3558
09-02-2024 13:41:50 - 13:41:55,55 Mbit/s,6926103.4833
09-02-2024 13:41:55 - 13:42:00,55 Mbit/s,6926103.4833
09-02-2024 13:42:00 - 13:42:05,55 Mbit/s,6926103.4833
09-02-2024 13:42:05 - 13:42:10,55 Mbit/s,6926103.4833
09-02-2024 13:42:10 - 13:42:15,55 Mbit/s,6926103.4833
09-02-2024 13:42:15 - 13:42:20,55 Mbit/s,6926103.4833
09-02-2024 13:42:20 - 13:42:25,55 Mbit/s,6926103.4833
09-02-2024 13:42:25 - 13:42:30,55 Mbit/s,6926103.4833
09-02-2024 13:42:30 - 13:42:35,55 Mbit/s,6926103.4833
09-02-2024 13:42:35 - 13:42:40,55 Mbit/s,6926103.4833
09-02-2024 13:42:40 - 13:42:45,55 Mbit/s,6926103.4833
09-02-2024 13:42:45 - 13:42:50,57 Mbit/s,7091797.5028
09-02-2024 13:42:50 - 13:42:55,57 Mbit/s,7092130.2217
09-02-2024 13:42:55 - 13:43:00,57 Mbit/s,7092130.2217
09-02-2024 13:43:00 - 13:43:05,57 Mbit/s,7092130.2217
09-02-2024 13:43:05 - 13:43:10,57 Mbit/s,7092130.2217
09-02-2024 13:43:10 - 13:43:15,57 Mbit/s,7092130.2217
09-02-2024 13:43:15 - 13:43:20,57 Mbit/s,7092130.2217
09-02-2024 13:43:20 - 13:43:25,57 Mbit/s,7092130.2217
09-02-2024 13:43:25 - 13:43:30,57 Mbit/s,7092130.2217
09-02-2024 13:43:30 - 13:43:35,57 Mbit/s,7092130.2217
09-02-2024 13:43:35 - 13:43:40,57 Mbit/s,7092130.2217
09-02-2024 13:43:40 - 13:43:45,57 Mbit/s,7092130.2217
09-02-2024 13:43:45 - 13:43:50,56 Mbit/s,6987649.7697
09-02-2024 13:43:50 - 13:43:55,56 Mbit/s,6987440.3901
09-02-2024 13:43:55 - 13:44:00,56 Mbit/s,6987440.3901
09-02-2024 13:44:00 - 13:44:05,56 Mbit/s,6987440.3901
09-02-2024 13:44:05 - 13:44:10,56 Mbit/s,6987440.3901
09-02-2024 13:44:10 - 13:44:15,56 Mbit/s,6987440.3901
09-02-2024 13:44:15 - 13:44:20,56 Mbit/s,6987440.3901
09-02-2024 13:44:20 - 13:44:25,56 Mbit/s,6987440.3901
09-02-2024 13:44:25 - 13:44:30,56 Mbit/s,6987440.3901
09-02-2024 13:44:30 - 13:44:35,56 Mbit/s,6987440.3901
09-02-2024 13:44:35 - 13:44:40,56 Mbit/s,6987440.3901
09-02-2024 13:44:40 - 13:44:45,56 Mbit/s,6987440.3901
09-02-2024 13:44:45 - 13:44:50,56 Mbit/s,6957567.2555
09-02-2024 13:44:50 - 13:44:55,56 Mbit/s,6957567.2555
09-02-2024 13:44:55 - 13:45:00,56 Mbit/s,6957567.2555
09-02-2024 13:45:00 - 13:45:05,56 Mbit/s,6957567.2555
09-02-2024 13:45:05 - 13:45:10,56 Mbit/s,6957567.2555
09-02-2024 13:45:10 - 13:45:15,56 Mbit/s,6957567.2555
09-02-2024 13:45:15 - 13:45:20,56 Mbit/s,6957567.2555
09-02-2024 13:45:20 - 13:45:25,56 Mbit/s,6957567.2555
09-02-2024 13:45:25 - 13:45:30,56 Mbit/s,6957567.2555
09-02-2024 13:45:30 - 13:45:35,56 Mbit/s,6957567.2555
09-02-2024 13:45:35 - 13:45:40,56 Mbit/s,6957567.2555
09-02-2024 13:45:40 - 13:45:45,56 Mbit/s,6957567.2555
09-02-2024 13:45:45 - 13:45:50,55 Mbit/s,6915063.2827
09-02-2024 13:45:50 - 13:45:55,55 Mbit/s,6914977.9333
09-02-2024 13:45:55 - 13:46:00,55 Mbit/s,6914977.9333
09-02-2024 13:46:00 - 13:46:05,55 Mbit/s,6914977.9333
09-02-2024 13:46:05 - 13:46:10,55 Mbit/s,6914977.9333
09-02-2024 13:46:10 - 13:46:15,55 Mbit/s,6914977.9333
09-02-2024 13:46:15 - 13:46:20,55 Mbit/s,6914977.9333
09-02-2024 13:46:20 - 13:46:25,55 Mbit/s,6914977.9333
09-02-2024 13:46:25 - 13:46:30,55 Mbit/s,6914977.9333
09-02-2024 13:46:30 - 13:46:35,55 Mbit/s,6914977.9333
09-02-2024 13:46:35 - 13:46:40,55 Mbit/s,6914977.9333
09-02-2024 13:46:40 - 13:46:45,55 Mbit/s,6914977.9333
09-02-2024 13:46:45 - 13:46:50,56 Mbit/s,6956052.0314
09-02-2024 13:46:50 - 13:46:55,56 Mbit/s,6956217.3196
09-02-2024 13:46:55 - 13:47:00,56 Mbit/s,6956217.3196
09-02-2024 13:47:00 - 13:47:05,56 Mbit/s,6956217.3196
09-02-2024 13:47:05 - 13:47:10,56 Mbit/s,6956217.3196
09-02-2024 13:47:10 - 13:47:15,56 Mbit/s,6956217.3196
09-02-2024 13:47:15 - 13:47:20,56 Mbit/s,6956217.3196
09-02-2024 13:47:20 - 13:47:25,56 Mbit/s,6956217.3196
09-02-2024 13:47:25 - 13:47:30,56 Mbit/s,6956217.3196
09-02-2024 13:47:30 - 13:47:35,56 Mbit/s,6956217.3196
09-02-2024 13:47:35 - 13:47:40,56 Mbit/s,6956217.3196
09-02-2024 13:47:40 - 13:47:45,56 Mbit/s,6956217.3196
09-02-2024 13:47:45 - 13:47:50,53 Mbit/s,6682010.9321
09-02-2024 13:47:50 - 13:47:55,53 Mbit/s,6680909.7016
09-02-2024 13:47:55 - 13:48:00,53 Mbit/s,6680909.7016
09-02-2024 13:48:00 - 13:48:05,53 Mbit/s,6680909.7016
09-02-2024 13:48:05 - 13:48:10,53 Mbit/s,6680909.7016
09-02-2024 13:48:10 - 13:48:15,53 Mbit/s,6680909.7016
09-02-2024 13:48:15 - 13:48:20,53 Mbit/s,6680909.7016
09-02-2024 13:48:20 - 13:48:25,53 Mbit/s,6680909.7016
09-02-2024 13:48:25 - 13:48:30,53 Mbit/s,6680909.7016
09-02-2024 13:48:30 - 13:48:35,53 Mbit/s,6680909.7016
09-02-2024 13:48:35 - 13:48:40,53 Mbit/s,6680909.7016
09-02-2024 13:48:40 - 13:48:45,53 Mbit/s,6680909.7016
09-02-2024 13:48:45 - 13:48:50,52 Mbit/s,6465007.1585
09-02-2024 13:48:50 - 13:48:55,52 Mbit/s,6464140.08
09-02-2024 13:48:55 - 13:49:00,52 Mbit/s,6464140.08
09-02-2024 13:49:00 - 13:49:05,52 Mbit/s,6464140.08
09-02-2024 13:49:05 - 13:49:10,52 Mbit/s,6464140.08
09-02-2024 13:49:10 - 13:49:15,52 Mbit/s,6464140.08
09-02-2024 13:49:15 - 13:49:20,52 Mbit/s,6464140.08
09-02-2024 13:49:20 - 13:49:25,52 Mbit/s,6464140.08
09-02-2024 13:49:25 - 13:49:30,52 Mbit/s,6464140.08
09-02-2024 13:49:30 - 13:49:35,52 Mbit/s,6464140.08
09-02-2024 13:49:35 - 13:49:40,52 Mbit/s,6464140.08
09-02-2024 13:49:40 - 13:49:45,52 Mbit/s,6464140.08
09-02-2024 13:49:45 - 13:49:50,53 Mbit/s,6616009.55
09-02-2024 13:49:50 - 13:49:55,53 Mbit/s,6616009.55
09-02-2024 13:49:55 - 13:50:00,53 Mbit/s,6616009.55
09-02-2024 13:50:00 - 13:50:05,53 Mbit/s,6616009.55
09-02-2024 13:50:05 - 13:50:10,53 Mbit/s,6616009.55
09-02-2024 13:50:10 - 13:50:15,53 Mbit/s,6616009.55
09-02-2024 13:50:15 - 13:50:20,53 Mbit/s,6616009.55
09-02-2024 13:50:20 - 13:50:25,53 Mbit/s,6616009.55
09-02-2024 13:50:25 - 13:50:30,53 Mbit/s,6616009.55
09-02-2024 13:50:30 - 13:50:35,53 Mbit/s,6616009.55
09-02-2024 13:50:35 - 13:50:40,53 Mbit/s,6616009.55
09-02-2024 13:50:40 - 13:50:45,53 Mbit/s,6616009.55
09-02-2024 13:50:45 - 13:50:50,51 Mbit/s,6434060.1939
09-02-2024 13:50:50 - 13:50:55,51 Mbit/s,6433695.5659
09-02-2024 13:50:55 - 13:51:00,51 Mbit/s,6433695.5659
09-02-2024 13:51:00 - 13:51:05,51 Mbit/s,6433695.5659
09-02-2024 13:51:05 - 13:51:10,51 Mbit/s,6433695.5659
09-02-2024 13:51:10 - 13:51:15,51 Mbit/s,6433695.5659
09-02-2024 13:51:15 - 13:51:20,51 Mbit/s,6433695.5659
09-02-2024 13:51:20 - 13:51:25,51 Mbit/s,6433695.5659
09-02-2024 13:51:25 - 13:51:30,51 Mbit/s,6433695.5659
09-02-2024 13:51:30 - 13:51:35,51 Mbit/s,6433695.5659
09-02-2024 13:51:35 - 13:51:40,51 Mbit/s,6433695.5659
09-02-2024 13:51:40 - 13:51:45,51 Mbit/s,6433695.5659
09-02-2024 13:51:45 - 13:51:50,51 Mbit/s,6369052.55
09-02-2024 13:51:50 - 13:51:55,51 Mbit/s,6369052.55
09-02-2024 13:51:55 - 13:52:00,51 Mbit/s,6369052.55
09-02-2024 13:52:00 - 13:52:05,51 Mbit/s,6369052.55
09-02-2024 13:52:05 - 13:52:10,51 Mbit/s,6369052.55
09-02-2024 13:52:10 - 13:52:15,51 Mbit/s,6369052.55
09-02-2024 13:52:15 - 13:52:20,51 Mbit/s,6369052.55
09-02-2024 13:52:20 - 13:52:25,51 Mbit/s,6369052.55
09-02-2024 13:52:25 - 13:52:30,51 Mbit/s,6369052.55
09-02-2024 13:52:30 - 13:52:35,51 Mbit/s,6369052.55
09-02-2024 13:52:35 - 13:52:40,51 Mbit/s,6369052.55
09-02-2024 13:52:40 - 13:52:45,51 Mbit/s,6369052.55
09-02-2024 13:52:45 - 13:52:50,51 Mbit/s,6432750.4333
09-02-2024 13:52:50 - 13:52:55,51 Mbit/s,6432750.4333
09-02-2024 13:52:55 - 13:53:00,51 Mbit/s,6432750.4333
09-02-2024 13:53:00 - 13:53:05,51 Mbit/s,6432750.4333
09-02-2024 13:53:05 - 13:53:10,51 Mbit/s,6432750.4333
09-02-2024 13:53:10 - 13:53:15,51 Mbit/s,6432750.4333
09-02-2024 13:53:15 - 13:53:20,51 Mbit/s,6432750.4333
09-02-2024 13:53:20 - 13:53:25,51 Mbit/s,6432750.4333
09-02-2024 13:53:25 - 13:53:30,51 Mbit/s,6432750.4333
09-02-2024 13:53:30 - 13:53:35,51 Mbit/s,6432750.4333
09-02-2024 13:53:35 - 13:53:40,51 Mbit/s,6432750.4333
09-02-2024 13:53:40 - 13:53:45,51 Mbit/s,6432750.4333
09-02-2024 13:53:45 - 13:53:50,51 Mbit/s,6350759.0235
09-02-2024 13:53:50 - 13:53:55,51 Mbit/s,6350759.0235
09-02-2024 13:53:55 - 13:54:00,51 Mbit/s,6350759.0235
09-02-2024 13:54:00 - 13:54:05,51 Mbit/s,6350759.0235
09-02-2024 13:54:05 - 13:54:10,51 Mbit/s,6350759.0235
09-02-2024 13:54:10 - 13:54:15,51 Mbit/s,6350759.0235
09-02-2024 13:54:15 - 13:54:20,51 Mbit/s,6350759.0235
09-02-2024 13:54:20 - 13:54:25,51 Mbit/s,6350759.0235
09-02-2024 13:54:25 - 13:54:30,51 Mbit/s,6350759.0235
09-02-2024 13:54:30 - 13:54:35,51 Mbit/s,6350759.0235
09-02-2024 13:54:35 - 13:54:40,51 Mbit/s,6350759.0235
09-02-2024 13:54:40 - 13:54:45,51 Mbit/s,6350759.0235
09-02-2024 13:54:45 - 13:54:50,52 Mbit/s,6507723.8494
09-02-2024 13:54:50 - 13:54:55,52 Mbit/s,6508039.0398
09-02-2024 13:54:55 - 13:55:00,52 Mbit/s,6508039.0398
09-02-2024 13:55:00 - 13:55:05,52 Mbit/s,6508039.0398
09-02-2024 13:55:05 - 13:55:10,52 Mbit/s,6508039.0398
09-02-2024 13:55:10 - 13:55:15,52 Mbit/s,6508039.0398
09-02-2024 13:55:15 - 13:55:20,52 Mbit/s,6508039.0398
09-02-2024 13:55:20 - 13:55:25,52 Mbit/s,6508039.0398
09-02-2024 13:55:25 - 13:55:30,52 Mbit/s,6508039.0398
09-02-2024 13:55:30 - 13:55:35,52 Mbit/s,6508039.0398
09-02-2024 13:55:35 - 13:55:40,52 Mbit/s,6508039.0398
09-02-2024 13:55:40 - 13:55:45,52 Mbit/s,6508039.0398
09-02-2024 13:55:45 - 13:55:50,52 Mbit/s,6487199.922
09-02-2024 13:55:50 - 13:55:55,52 Mbit/s,6487158.0763
09-02-2024 13:55:55 - 13:56:00,52 Mbit/s,6487158.0763
09-02-2024 13:56:00 - 13:56:05,52 Mbit/s,6487158.0763
09-02-2024 13:56:05 - 13:56:10,52 Mbit/s,6487158.0763
09-02-2024 13:56:10 - 13:56:15,52 Mbit/s,6487158.0763
09-02-2024 13:56:15 - 13:56:20,52 Mbit/s,6487158.0763
09-02-2024 13:56:20 - 13:56:25,52 Mbit/s,6487158.0763
09-02-2024 13:56:25 - 13:56:30,52 Mbit/s,6487158.0763
09-02-2024 13:56:30 - 13:56:35,52 Mbit/s,6487158.0763
09-02-2024 13:56:35 - 13:56:40,52 Mbit/s,6487158.0763
09-02-2024 13:56:40 - 13:56:45,52 Mbit/s,6487158.0763
09-02-2024 13:56:45 - 13:56:50,52 Mbit/s,6484274.0526
09-02-2024 13:56:50 - 13:56:55,52 Mbit/s,6484268.2614
09-02-2024 13:56:55 - 13:57:00,52 Mbit/s,6484268.2614
09-02-2024 13:57:00 - 13:57:05,52 Mbit/s,6484268.2614
09-02-2024 13:57:05 - 13:57:10,52 Mbit/s,6484268.2614
09-02-2024 13:57:10 - 13:57:15,52 Mbit/s,6484268.2614
09-02-2024 13:57:15 - 13:57:20,52 Mbit/s,6484268.2614
09-02-2024 13:57:20 - 13:57:25,52 Mbit/s,6484268.2614
09-02-2024 13:57:25 - 13:57:30,52 Mbit/s,6484268.2614
09-02-2024 13:57:30 - 13:57:35,52 Mbit/s,6484268.2614
09-02-2024 13:57:35 - 13:57:40,52 Mbit/s,6484268.2614
09-02-2024 13:57:40 - 13:57:45,52 Mbit/s,6484268.2614
09-02-2024 13:57:45 - 13:57:50,53 Mbit/s,6565090.3985
09-02-2024 13:57:50 - 13:57:55,53 Mbit/s,6565252.3667
09-02-2024 13:57:55 - 13:58:00,53 Mbit/s,6565252.3667
09-02-2024 13:58:00 - 13:58:05,53 Mbit/s,6565252.3667
09-02-2024 13:58:05 - 13:58:10,53 Mbit/s,6565252.3667
09-02-2024 13:58:10 - 13:58:15,53 Mbit/s,6565252.3667
09-02-2024 13:58:15 - 13:58:20,53 Mbit/s,6565252.3667
09-02-2024 13:58:20 - 13:58:25,53 Mbit/s,6565252.3667
09-02-2024 13:58:25 - 13:58:30,53 Mbit/s,6565252.3667
09-02-2024 13:58:30 - 13:58:35,53 Mbit/s,6565252.3667
09-02-2024 13:58:35 - 13:58:40,53 Mbit/s,6565252.3667
09-02-2024 13:58:40 - 13:58:45,53 Mbit/s,6565252.3667
09-02-2024 13:58:45 - 13:58:50,52 Mbit/s,6559054.4859
09-02-2024 13:58:50 - 13:58:55,52 Mbit/s,6559042.0403
09-02-2024 13:58:55 - 13:59:00,52 Mbit/s,6559042.0403
09-02-2024 13:59:00 - 13:59:05,52 Mbit/s,6559042.0403
09-02-2024 13:59:05 - 13:59:10,52 Mbit/s,6559042.0403
09-02-2024 13:59:10 - 13:59:15,52 Mbit/s,6559042.0403
09-02-2024 13:59:15 - 13:59:20,52 Mbit/s,6559042.0403
09-02-2024 13:59:20 - 13:59:25,52 Mbit/s,6559042.0403
09-02-2024 13:59:25 - 13:59:30,52 Mbit/s,6559042.0403
09-02-2024 13:59:30 - 13:59:35,52 Mbit/s,6559042.0403
09-02-2024 13:59:35 - 13:59:40,52 Mbit/s,6559042.0403
09-02-2024 13:59:40 - 13:59:45,52 Mbit/s,6559042.0403
09-02-2024 13:59:45 - 13:59:50,60 Mbit/s,7460336.6772
09-02-2024 13:59:50 - 13:59:55,60 Mbit/s,7460336.6772
09-02-2024 13:59:55 - 14:00:00,60 Mbit/s,7460336.6772
09-02-2024 14:00:00 - 14:00:05,60 Mbit/s,7460336.6772
09-02-2024 14:00:05 - 14:00:10,60 Mbit/s,7460336.6772
09-02-2024 14:00:10 - 14:00:15,60 Mbit/s,7460336.6772
09-02-2024 14:00:15 - 14:00:20,60 Mbit/s,7460336.6772
09-02-2024 14:00:20 - 14:00:25,60 Mbit/s,7460336.6772
09-02-2024 14:00:25 - 14:00:30,60 Mbit/s,7460336.6772
09-02-2024 14:00:30 - 14:00:35,60 Mbit/s,7460336.6772
09-02-2024 14:00:35 - 14:00:40,60 Mbit/s,7460336.6772
09-02-2024 14:00:40 - 14:00:45,60 Mbit/s,7460336.6772
09-02-2024 14:00:45 - 14:00:50,53 Mbit/s,6569671.548
09-02-2024 14:00:50 - 14:00:55,53 Mbit/s,6567883.0638
09-02-2024 14:00:55 - 14:01:00,53 Mbit/s,6567883.0638
09-02-2024 14:01:00 - 14:01:05,53 Mbit/s,6567883.0638
09-02-2024 14:01:05 - 14:01:10,53 Mbit/s,6567883.0638
09-02-2024 14:01:10 - 14:01:15,53 Mbit/s,6567883.0638
09-02-2024 14:01:15 - 14:01:20,53 Mbit/s,6567883.0638
09-02-2024 14:01:20 - 14:01:25,53 Mbit/s,6567883.0638
09-02-2024 14:01:25 - 14:01:30,53 Mbit/s,6567883.0638
09-02-2024 14:01:30 - 14:01:35,53 Mbit/s,6567883.0638
09-02-2024 14:01:35 - 14:01:40,53 Mbit/s,6567883.0638
09-02-2024 14:01:40 - 14:01:45,53 Mbit/s,6567883.0638
09-02-2024 14:01:45 - 14:01:50,53 Mbit/s,6583365.727
09-02-2024 14:01:50 - 14:01:55,53 Mbit/s,6583396.8167
09-02-2024 14:01:55 - 14:02:00,53 Mbit/s,6583396.8167
09-02-2024 14:02:00 - 14:02:05,53 Mbit/s,6583396.8167
09-02-2024 14:02:05 - 14:02:10,53 Mbit/s,6583396.8167
09-02-2024 14:02:10 - 14:02:15,53 Mbit/s,6583396.8167
09-02-2024 14:02:15 - 14:02:20,53 Mbit/s,6583396.8167
09-02-2024 14:02:20 - 14:02:25,53 Mbit/s,6583396.8167
09-02-2024 14:02:25 - 14:02:30,53 Mbit/s,6583396.8167
09-02-2024 14:02:30 - 14:02:35,53 Mbit/s,6583396.8167
09-02-2024 14:02:35 - 14:02:40,53 Mbit/s,6583396.8167
09-02-2024 14:02:40 - 14:02:45,53 Mbit/s,6583396.8167
09-02-2024 14:02:45 - 14:02:50,46 Mbit/s,5791934.8742
09-02-2024 14:02:50 - 14:02:55,46 Mbit/s,5788749.9166
09-02-2024 14:02:55 - 14:03:00,46 Mbit/s,5788749.9166
09-02-2024 14:03:00 - 14:03:05,46 Mbit/s,5788749.9166
09-02-2024 14:03:05 - 14:03:10,46 Mbit/s,5788749.9166
09-02-2024 14:03:10 - 14:03:15,46 Mbit/s,5788749.9166
09-02-2024 14:03:15 - 14:03:20,46 Mbit/s,5788749.9166
09-02-2024 14:03:20 - 14:03:25,46 Mbit/s,5788749.9166
09-02-2024 14:03:25 - 14:03:30,46 Mbit/s,5788749.9166
09-02-2024 14:03:30 - 14:03:35,46 Mbit/s,5788749.9166
09-02-2024 14:03:35 - 14:03:40,46 Mbit/s,5788749.9166
09-02-2024 14:03:40 - 14:03:45,46 Mbit/s,5788749.9166
09-02-2024 14:03:45 - 14:03:50,51 Mbit/s,6395214.4667
09-02-2024 14:03:50 - 14:03:55,51 Mbit/s,6395214.4667
09-02-2024 14:03:55 - 14:04:00,51 Mbit/s,6395214.4667
09-02-2024 14:04:00 - 14:04:05,51 Mbit/s,6395214.4667
09-02-2024 14:04:05 - 14:04:10,51 Mbit/s,6395214.4667
09-02-2024 14:04:10 - 14:04:15,51 Mbit/s,6395214.4667
09-02-2024 14:04:15 - 14:04:20,51 Mbit/s,6395214.4667
09-02-2024 14:04:20 - 14:04:25,51 Mbit/s,6395214.4667
09-02-2024 14:04:25 - 14:04:30,51 Mbit/s,6395214.4667
09-02-2024 14:04:30 - 14:04:35,51 Mbit/s,6395214.4667
09-02-2024 14:04:35 - 14:04:40,51 Mbit/s,6395214.4667
09-02-2024 14:04:40 - 14:04:45,51 Mbit/s,6395214.4667
09-02-2024 14:04:45 - 14:04:50,58 Mbit/s,7200800.0582
09-02-2024 14:04:50 - 14:04:55,58 Mbit/s,7202417.7
09-02-2024 14:04:55 - 14:05:00,58 Mbit/s,7202417.7
09-02-2024 14:05:00 - 14:05:05,58 Mbit/s,7202417.7
09-02-2024 14:05:05 - 14:05:10,58 Mbit/s,7202417.7
09-02-2024 14:05:10 - 14:05:15,58 Mbit/s,7202417.7
09-02-2024 14:05:15 - 14:05:20,58 Mbit/s,7202417.7
09-02-2024 14:05:20 - 14:05:25,58 Mbit/s,7202417.7
09-02-2024 14:05:25 - 14:05:30,58 Mbit/s,7202417.7
09-02-2024 14:05:30 - 14:05:35,58 Mbit/s,7202417.7
09-02-2024 14:05:35 - 14:05:40,58 Mbit/s,7202417.7
09-02-2024 14:05:40 - 14:05:45,58 Mbit/s,7202417.7
09-02-2024 14:05:45 - 14:05:50,47 Mbit/s,5905484.1603
09-02-2024 14:05:50 - 14:05:55,47 Mbit/s,5900275.5919
09-02-2024 14:05:55 - 14:06:00,47 Mbit/s,5900275.5919
09-02-2024 14:06:00 - 14:06:05,47 Mbit/s,5900275.5919
09-02-2024 14:06:05 - 14:06:10,47 Mbit/s,5900275.5919
09-02-2024 14:06:10 - 14:06:15,47 Mbit/s,5900275.5919
09-02-2024 14:06:15 - 14:06:20,47 Mbit/s,5900275.5919
09-02-2024 14:06:20 - 14:06:25,47 Mbit/s,5900275.5919
09-02-2024 14:06:25 - 14:06:30,47 Mbit/s,5900275.5919
09-02-2024 14:06:30 - 14:06:35,47 Mbit/s,5900275.5919
09-02-2024 14:06:35 - 14:06:40,47 Mbit/s,5900275.5919
09-02-2024 14:06:40 - 14:06:45,47 Mbit/s,5900275.5919
09-02-2024 14:06:45 - 14:06:50,57 Mbit/s,7176407.3654
09-02-2024 14:06:50 - 14:06:55,57 Mbit/s,7176407.3654
09-02-2024 14:06:55 - 14:07:00,57 Mbit/s,7176407.3654
09-02-2024 14:07:00 - 14:07:05,57 Mbit/s,7176407.3654
09-02-2024 14:07:05 - 14:07:10,57 Mbit/s,7176407.3654
09-02-2024 14:07:10 - 14:07:15,57 Mbit/s,7176407.3654
09-02-2024 14:07:15 - 14:07:20,57 Mbit/s,7176407.3654
09-02-2024 14:07:20 - 14:07:25,57 Mbit/s,7176407.3654
09-02-2024 14:07:25 - 14:07:30,57 Mbit/s,7176407.3654
09-02-2024 14:07:30 - 14:07:35,57 Mbit/s,7176407.3654
09-02-2024 14:07:35 - 14:07:40,57 Mbit/s,7176407.3654
09-02-2024 14:07:40 - 14:07:45,57 Mbit/s,7176407.3654
09-02-2024 14:07:45 - 14:07:50,47 Mbit/s,5883926.3818
09-02-2024 14:07:50 - 14:07:55,47 Mbit/s,5881331.0385
09-02-2024 14:07:55 - 14:08:00,47 Mbit/s,5881331.0385
09-02-2024 14:08:00 - 14:08:05,47 Mbit/s,5881331.0385
09-02-2024 14:08:05 - 14:08:10,47 Mbit/s,5881331.0385
09-02-2024 14:08:10 - 14:08:15,47 Mbit/s,5881331.0385
09-02-2024 14:08:15 - 14:08:20,47 Mbit/s,5881331.0385
09-02-2024 14:08:20 - 14:08:25,47 Mbit/s,5881331.0385
09-02-2024 14:08:25 - 14:08:30,47 Mbit/s,5881331.0385
09-02-2024 14:08:30 - 14:08:35,47 Mbit/s,5881331.0385
09-02-2024 14:08:35 - 14:08:40,47 Mbit/s,5881331.0385
09-02-2024 14:08:40 - 14:08:45,47 Mbit/s,5881331.0385
09-02-2024 14:08:45 - 14:08:50,51 Mbit/s,6434882.0626
09-02-2024 14:08:50 - 14:08:55,51 Mbit/s,6435991.3833
09-02-2024 14:08:55 - 14:09:00,51 Mbit/s,6435991.3833
09-02-2024 14:09:00 - 14:09:05,51 Mbit/s,6435991.3833
09-02-2024 14:09:05 - 14:09:10,51 Mbit/s,6435991.3833
09-02-2024 14:09:10 - 14:09:15,51 Mbit/s,6435991.3833
09-02-2024 14:09:15 - 14:09:20,51 Mbit/s,6435991.3833
09-02-2024 14:09:20 - 14:09:25,51 Mbit/s,6435991.3833
09-02-2024 14:09:25 - 14:09:30,51 Mbit/s,6435991.3833
09-02-2024 14:09:30 - 14:09:35,51 Mbit/s,6435991.3833
09-02-2024 14:09:35 - 14:09:40,51 Mbit/s,6435991.3833
09-02-2024 14:09:40 - 14:09:45,51 Mbit/s,6435991.3833
09-02-2024 14:09:45 - 14:09:50,52 Mbit/s,6526339.648
09-02-2024 14:09:50 - 14:09:55,52 Mbit/s,6526521.0702
09-02-2024 14:09:55 - 14:10:00,52 Mbit/s,6526521.0702
09-02-2024 14:10:00 - 14:10:05,52 Mbit/s,6526521.0702
09-02-2024 14:10:05 - 14:10:10,52 Mbit/s,6526521.0702
09-02-2024 14:10:10 - 14:10:15,52 Mbit/s,6526521.0702
09-02-2024 14:10:15 - 14:10:20,52 Mbit/s,6526521.0702
09-02-2024 14:10:20 - 14:10:25,52 Mbit/s,6526521.0702
09-02-2024 14:10:25 - 14:10:30,52 Mbit/s,6526521.0702
09-02-2024 14:10:30 - 14:10:35,52 Mbit/s,6526521.0702
09-02-2024 14:10:35 - 14:10:40,52 Mbit/s,6526521.0702
09-02-2024 14:10:40 - 14:10:45,52 Mbit/s,6526521.0702
09-02-2024 14:10:45 - 14:10:50,54 Mbit/s,6798593.7974
09-02-2024 14:10:50 - 14:10:55,54 Mbit/s,6799139.0333
09-02-2024 14:10:55 - 14:11:00,54 Mbit/s,6799139.0333
09-02-2024 14:11:00 - 14:11:05,54 Mbit/s,6799139.0333
09-02-2024 14:11:05 - 14:11:10,54 Mbit/s,6799139.0333
09-02-2024 14:11:10 - 14:11:15,54 Mbit/s,6799139.0333
09-02-2024 14:11:15 - 14:11:20,54 Mbit/s,6799139.0333
09-02-2024 14:11:20 - 14:11:25,54 Mbit/s,6799139.0333
09-02-2024 14:11:25 - 14:11:30,54 Mbit/s,6799139.0333
09-02-2024 14:11:30 - 14:11:35,54 Mbit/s,6799139.0333
09-02-2024 14:11:35 - 14:11:40,54 Mbit/s,6799139.0333
09-02-2024 14:11:40 - 14:11:45,54 Mbit/s,6799139.0333
09-02-2024 14:11:45 - 14:11:50,54 Mbit/s,6695163.5029
09-02-2024 14:11:50 - 14:11:55,54 Mbit/s,6694954.7167
09-02-2024 14:11:55 - 14:12:00,54 Mbit/s,6694954.7167
09-02-2024 14:12:00 - 14:12:05,54 Mbit/s,6694954.7167
09-02-2024 14:12:05 - 14:12:10,54 Mbit/s,6694954.7167
09-02-2024 14:12:10 - 14:12:15,54 Mbit/s,6694954.7167
